globaleventid,eventtimedate,mentiontimedate,mentiontype,mentionsourcename,mentionidentifier,sentenceid,actor1charoffset,actor2charoffset,actioncharoffset,inrawtext,confidence,mentiondoclen,mentiondoctone,mentiondoctranslationinfo,extras
669671021,20170701234500,20170701234500,1,lopinion.ma,http://www.lopinion.ma/def.asp?codelangue=23&id_info=56626,3,902,-1,927,1,100,1803,0.0,srclc:fra;eng:Moses 2.1.1 / MosesCore Europarl fr-en / GT-FRA 1.0,
669671022,20170701234500,20170701234500,1,paginasiete.bo,http://www.paginasiete.bo/nacional/2017/7/1/agradece-maradona-elogiarlo-143096.html,3,197,244,217,0,40,1163,2.5,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
669671023,20170701234500,20170701234500,1,observador.pt,http://observador.pt/2017/07/01/procurador-geral-do-brasil-diz-ter-cumprido-missao-ao-acusar-presidente-temer/,1,0,30,71,1,100,2553,-3.58974358974359,srclc:por;eng:GT-POR 1.0,
669671024,20170701234500,20170701234500,1,kp.kg,http://www.kp.kg/online/news/2793826/,9,999,949,980,1,100,1145,1.59574468085107,srclc:rus;eng:Moses 2.1.1 / MosesCore Europarl ru-en / GT-RUS 1.0,
669671025,20170701234500,20170701234500,1,china.org.cn,http://arabic.china.org.cn/txt/2017-07/02/content_41135845.htm,2,91,119,127,1,100,1515,2.83018867924529,srclc:ara;eng:GT-ARA 1.0,
669671026,20170701234500,20170701234500,1,china.org.cn,http://arabic.china.org.cn/txt/2017-07/02/content_41135845.htm,2,91,119,127,1,100,1515,2.83018867924529,srclc:ara;eng:GT-ARA 1.0,
669498856,20170701014500,20170701234500,1,diariouno.com.ar,http://www.diariouno.com.ar/uno-san-rafael/malarge-la-familia-que-perdio-todo-un-incendio-recibio-ayuda-20170701-n1426284.html,3,397,425,432,1,100,1065,-1.03626943005181,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
669632855,20170701180000,20170701234500,1,diariouno.com.ar,http://www.diariouno.com.ar/uno-san-rafael/malarge-la-familia-que-perdio-todo-un-incendio-recibio-ayuda-20170701-n1426284.html,3,397,425,455,1,100,1065,-1.03626943005181,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
669671027,20170701234500,20170701234500,1,folhavitoria.com.br,http://www.folhavitoria.com.br/politica/noticia/2017/07/eleitores-de-muqui-voltam-as-urnas-escolhem-novo-prefeito-neste-domingo.html,1,189,199,144,1,100,1045,-0.6329113924050601,srclc:por;eng:GT-POR 1.0,
669663814,20170701224500,20170701234500,1,iraqakhbar.com,http://www.iraqakhbar.com/news/272184/%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D9%85%D9%82%D8%AA%D9%84-%D8%A7%D9%84%D8%A8%D8%BA%D8%AF%D8%A7%D8%AF%D9%8A,12,3408,3488,3448,1,100,5584,-7.91100123609395,srclc:ara;eng:GT-ARA 1.0,
669671028,20170701234500,20170701234500,1,swr.de,https://www.swr.de/swraktuell/rp/trauerfeier-fuer-altkanzler-das-war-der-abschied-von-helmut-kohl/-/id=1682/did=19819432/nid=1682/40agcw/,12,3760,3790,3801,0,20,4410,-4.18994413407822,srclc:deu;eng:Moses 2.1.1 / MosesCore Europarl de-en / GT-DEU 1.0,
669671029,20170701234500,20170701234500,1,elespectador.com,http://www.elespectador.com/noticias/bogota/docentes-de-bogota-podrian-volver-paro-si-no-se-resuelve-lio-con-la-reposicion-de-clases-articulo-701040,10,2291,2326,2306,1,100,2563,2.09302325581396,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
669671030,20170701234500,20170701234500,1,china.org.cn,http://arabic.china.org.cn/txt/2017-07/02/content_41135845.htm,2,91,181,141,0,10,1515,2.83018867924529,srclc:ara;eng:GT-ARA 1.0,
669671031,20170701234500,20170701234500,1,china.org.cn,http://arabic.china.org.cn/txt/2017-07/02/content_41135845.htm,1,0,-1,50,0,10,1515,2.83018867924529,srclc:ara;eng:GT-ARA 1.0,
669671032,20170701234500,20170701234500,1,china.org.cn,http://arabic.china.org.cn/txt/2017-07/02/content_41135845.htm,2,91,166,141,0,10,1515,2.83018867924529,srclc:ara;eng:GT-ARA 1.0,
669671033,20170701234500,20170701234500,1,china.org.cn,http://arabic.china.org.cn/txt/2017-07/02/content_41135845.htm,1,0,-1,50,0,10,1515,2.83018867924529,srclc:ara;eng:GT-ARA 1.0,
669671034,20170701234500,20170701234500,1,china.org.cn,http://arabic.china.org.cn/txt/2017-07/02/content_41135845.htm,1,0,-1,50,0,30,1515,2.83018867924529,srclc:ara;eng:GT-ARA 1.0,
669671035,20170701234500,20170701234500,1,china.org.cn,http://arabic.china.org.cn/txt/2017-07/02/content_41135845.htm,2,91,166,141,0,10,1515,2.83018867924529,srclc:ara;eng:GT-ARA 1.0,
669574116,20170701110000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=KTnj6da793592589966aKTnj6d,4,1695,1775,1760,1,80,2396,6.8656716417910495,srclc:ara;eng:GT-ARA 1.0,
669574116,20170701110000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=iFdmkha793592589966aiFdmkh,4,1695,1775,1760,1,80,2396,6.8656716417910495,srclc:ara;eng:GT-ARA 1.0,
669639723,20170701190000,20170701234500,1,tribunnews.com,http://wartakota.tribunnews.com/2017/07/02/pegiat-literasi-ini-tak-pernah-menyangka-akan-terima-kartu-lebaran-dari-presiden-jokowi,10,1557,1519,1541,1,100,2646,3.54430379746836,srclc:ind;eng:GT-IND 1.0,
669613280,20170701153000,20170701234500,1,iraqakhbar.com,http://www.iraqakhbar.com/iraq-news/272167/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A1-%D8%AA%D9%88%D8%B6%D8%AD-%D8%A7%D8%B3%D8%A8%D8%A7%D8%A8-%D8%AA%D8%B1%D8%AF%D9%8A-%D9%88%D8%A7%D9%82%D8%B9-%D8%A7%D9%84,5,719,793,733,0,40,2596,-4.594594594594599,srclc:ara;eng:GT-ARA 1.0,
669664644,20170701230000,20170701234500,1,almadapaper.net,http://www.almadapaper.net/ar/news/532217/%D9%85%D8%AD%D8%A7%D9%81%D8%B8-%D8%A7%D9%84%D9%86%D8%AC%D9%81-%D9%8A%D8%B9%D9%84%D9%86-%D9%88%D9%81%D8%A7%D8%A9-%D9%85%D8%AA%D8%B8%D8%A7%D9%87%D8%B1-%D8%A2%D8%AE%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D8%AA%D8%AC%D9%88,9,3399,3426,3417,0,40,5307,-6.63841807909604,srclc:ara;eng:GT-ARA 1.0,
669671036,20170701234500,20170701234500,1,al-watan.com,http://www.al-watan.com/Latest-News/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D9%8A%D8%AC%D8%AA%D9%85%D8%B9-%D9%85%D8%B9-%D9%86%D8%B8%D9%8A%D8%B1%D9%87-%D8%A7%D9%84%D8%A5%D9%8A%D8%B7%D8%A7%D9%84%D9%8A,1,0,40,18,1,100,923,-2.34375,srclc:ara;eng:GT-ARA 1.0,
669636030,20170701180000,20170701234500,1,efe.com,https://www.efe.com/efe/brasil/brasil/janot-diz-que-cumpriu-com-sua-miss-o-ao-apresentar-denuncia-contra-temer/50000239-3313812,6,1717,1777,1734,1,100,2044,-5.86319218241042,srclc:por;eng:GT-POR 1.0,
669671037,20170701234500,20170701234500,1,cridem.org,http://www.cridem.org/C_Info.php?article=699717,12,4566,4596,4583,1,100,9394,1.65847665847666,srclc:fra;eng:Moses 2.1.1 / MosesCore Europarl fr-en / GT-FRA 1.0,
669671038,20170701234500,20170701234500,1,tribunnews.com,http://wartakota.tribunnews.com/2017/07/02/pegiat-literasi-ini-tak-pernah-menyangka-akan-terima-kartu-lebaran-dari-presiden-jokowi,3,508,377,450,1,100,2646,3.54430379746836,srclc:ind;eng:GT-IND 1.0,
669644984,20170701194500,20170701234500,1,wakionline.com,http://www.wakionline.com/world-news/78010.html,4,1282,1223,1216,1,100,2889,-3.54767184035477,srclc:ara;eng:GT-ARA 1.0,
669671039,20170701234500,20170701234500,1,welt.de,https://www.welt.de/politik/deutschland/article166152245/Lassen-wir-die-Erfolge-weg.html,13,3361,3376,3400,1,100,11970,-1.20906801007557,srclc:deu;eng:Moses 2.1.1 / MosesCore Europarl de-en / GT-DEU 1.0,
669658705,20170701214500,20170701234500,1,el7sry2day.info,http://el7sry2day.info/2017/07/02/%D8%B2%D8%B9%D9%8A%D9%85-%D8%AD%D8%B2%D8%A8-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%A8%D8%B1%D9%8A%D8%B7%D8%A7%D9%86%D9%8A-%D9%8A%D8%AA%D8%B8%D8%A7%D9%87%D8%B1-%D8%B6%D8%AF-%D8%AD%D9%83/,6,1167,1108,1101,1,100,1420,-2.02020202020202,srclc:ara;eng:GT-ARA 1.0,
669660474,20170701220000,20170701234500,1,telemetro.com,http://www.telemetro.com/internacionales/Fiscal-venezolana-agradece-organizaciones-internacionales_0_1040596430.html,10,1640,1551,1623,1,100,1959,0.0,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
669671040,20170701234500,20170701234500,1,tvperu.gob.pe,http://www.tvperu.gob.pe/informa/politica/i-gabinete-ministerial-binacional-peru-chile-se-realizara-en-lima,1,156,223,176,1,100,1002,0.6369426751592341,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
669671041,20170701234500,20170701234500,1,observador.pt,http://observador.pt/opiniao/17-de-junho-o-dia-em-que-o-governo-desapareceu/,1,295,-1,313,0,80,6774,-1.6007532956685502,srclc:por;eng:GT-POR 1.0,
669636979,20170701181500,20170701234500,1,alkhaleej.ae,http://www.alkhaleej.ae/alkhaleej/page/08c0eecf-91a4-44b5-9017-44b1dbdc3c58,4,532,591,627,1,100,3440,-1.87891440501044,srclc:ara;eng:GT-ARA 1.0,
669643951,20170701193000,20170701234500,1,akhbarona.com,http://www.akhbarona.com/world/212629.html,1,35,53,59,1,100,2123,-4.807692307692309,srclc:ara;eng:GT-ARA 1.0,
669671042,20170701234500,20170701234500,1,sana.sy,http://www.sana.sy/?p=581957,12,2594,2661,2614,1,100,3757,0.55762081784387,srclc:ara;eng:GT-ARA 1.0,
669671043,20170701234500,20170701234500,1,tvzvezda.ru,http://tvzvezda.ru/news/vstrane_i_mire/content/201707020003-ynee.htm,5,874,936,922,1,100,1766,-6.69014084507043,srclc:rus;eng:Moses 2.1.1 / MosesCore Europarl ru-en / GT-RUS 1.0,
669671043,20170701234500,20170701234500,1,kaliningrad.kp.ru,http://www.kaliningrad.kp.ru/daily/26699.7/3723289/,41,16129,16191,16177,1,100,22998,-2.82762370853725,srclc:rus;eng:Moses 2.1.1 / MosesCore Europarl ru-en / GT-RUS 1.0,
669671044,20170701234500,20170701234500,1,liputan6.com,http://global.liputan6.com/read/3007983/2-7-1976-bersatunya-vietnam-utara-dan-selatan,4,1417,1506,1435,1,60,3155,0.46728971962616994,srclc:ind;eng:GT-IND 1.0,
669671045,20170701234500,20170701234500,1,liputan6.com,http://global.liputan6.com/read/3007983/2-7-1976-bersatunya-vietnam-utara-dan-selatan,4,1417,1500,1435,0,20,3155,0.46728971962616994,srclc:ind;eng:GT-IND 1.0,
669671046,20170701234500,20170701234500,1,liputan6.com,http://global.liputan6.com/read/3007983/2-7-1976-bersatunya-vietnam-utara-dan-selatan,4,1417,1506,1435,0,20,3155,0.46728971962616994,srclc:ind;eng:GT-IND 1.0,
669608117,20170701150000,20170701234500,1,africatime.com,http://fr.africatime.com/db/mali-2000-manifestants-contre-la-revision-de-la-constitution,7,1279,1294,1262,1,100,3390,-3.1365313653136497,srclc:fra;eng:Moses 2.1.1 / MosesCore Europarl fr-en / GT-FRA 1.0,
669671047,20170701234500,20170701234500,1,almadapaper.net,http://www.almadapaper.net/ar/news/532171/%D8%AE%D8%B7%D8%B7-%D8%AD%D9%83%D9%88%D9%85%D9%8A%D8%A9-%D9%84%D9%85%D8%B9%D8%A7%D9%84%D8%AC%D8%A9-%D8%A3%D8%B2%D9%85%D8%A9-%D8%A7%D9%84%D8%B3%D9%83%D9%86-%D9%88%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A7%D9%84%D8%A7,4,868,-1,895,1,100,8015,-3.08370044052864,srclc:ara;eng:GT-ARA 1.0,
669658714,20170701214500,20170701234500,1,alghad.com,http://www.alghad.com/articles/1693322-%D8%A7%D9%84%D8%A8%D9%86%D9%88%D9%83-%D8%A3%D9%85%D8%A7%D9%85-%D8%AA%D8%AD%D8%AF-%D8%AC%D8%AF%D9%8A%D8%AF?s=ea39cd9035b326adfa788c999742dce5,3,951,1029,1000,1,100,2814,-4.816513761467889,srclc:ara;eng:GT-ARA 1.0,
669663863,20170701224500,20170701234500,1,kaliningrad.kp.ru,http://www.kaliningrad.kp.ru/daily/26699.7/3723289/,31,12468,12496,12485,1,100,22998,-2.82762370853725,srclc:rus;eng:Moses 2.1.1 / MosesCore Europarl ru-en / GT-RUS 1.0,
669671048,20170701234500,20170701234500,1,tvperu.gob.pe,http://www.tvperu.gob.pe/informa/politica/i-gabinete-ministerial-binacional-peru-chile-se-realizara-en-lima,1,156,223,203,1,100,1002,0.6369426751592341,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
669671049,20170701234500,20170701234500,1,maailm.postimees.ee,http://maailm.postimees.ee/4164875/liibua-idaosas-on-voitluses-islamistidega-surma-saanud-44-sodurit,5,477,560,601,0,20,1506,-3.65853658536586,srclc:est;eng:Moses 2.1.1 / Mark Fishel - University of Tartu et-en / GT-EST 1.0,
669671050,20170701234500,20170701234500,1,maailm.postimees.ee,http://maailm.postimees.ee/4164875/liibua-idaosas-on-voitluses-islamistidega-surma-saanud-44-sodurit,5,477,537,572,0,20,1506,-3.65853658536586,srclc:est;eng:Moses 2.1.1 / Mark Fishel - University of Tartu et-en / GT-EST 1.0,
669671051,20170701234500,20170701234500,1,maailm.postimees.ee,http://maailm.postimees.ee/4164875/liibua-idaosas-on-voitluses-islamistidega-surma-saanud-44-sodurit,5,477,537,592,1,60,1506,-3.65853658536586,srclc:est;eng:Moses 2.1.1 / Mark Fishel - University of Tartu et-en / GT-EST 1.0,
669586498,20170701121500,20170701234500,1,rt.com,https://russian.rt.com/ussr/article/404965-italiya-ukraina-donbass-ubistvo,6,784,838,822,0,20,7007,-4.42477876106195,srclc:rus;eng:Moses 2.1.1 / MosesCore Europarl ru-en / GT-RUS 1.0,
669646992,20170701200000,20170701234500,1,rt.com,https://russian.rt.com/ussr/article/404965-italiya-ukraina-donbass-ubistvo,6,784,838,822,0,20,7007,-4.42477876106195,srclc:rus;eng:Moses 2.1.1 / MosesCore Europarl ru-en / GT-RUS 1.0,
669593302,20170701130000,20170701234500,1,rt.com,https://russian.rt.com/ussr/article/404965-italiya-ukraina-donbass-ubistvo,6,784,838,822,1,60,7007,-4.42477876106195,srclc:rus;eng:Moses 2.1.1 / MosesCore Europarl ru-en / GT-RUS 1.0,
669671052,20170701234500,20170701234500,1,jmonline.com.br,"http://jmonline.com.br/novo/?noticias,6,POL%CDTICA,142000",6,2095,-1,2134,1,20,4302,1.669449081803,srclc:por;eng:GT-POR 1.0,
669671053,20170701234500,20170701234500,1,jmonline.com.br,"http://jmonline.com.br/novo/?noticias,6,POL%CDTICA,142000",6,2095,2139,2147,0,60,4302,1.669449081803,srclc:por;eng:GT-POR 1.0,
669671054,20170701234500,20170701234500,1,stav.kp.ru,http://www.stav.kp.ru/daily/26699.7/3723368/,20,6014,-1,6089,1,100,6529,0.61242344706912,srclc:rus;eng:Moses 2.1.1 / MosesCore Europarl ru-en / GT-RUS 1.0,
669671054,20170701234500,20170701234500,1,news.online.ua,https://news.online.ua/dnipro/275723176/izvestnaya-aktrisa-zaintrigovala-poklonnikov-soobshcheniem-o-svadbe/,5,966,-1,1041,1,100,1549,4.36507936507937,srclc:rus;eng:Moses 2.1.1 / MosesCore Europarl ru-en / GT-RUS 1.0,
669671055,20170701234500,20170701234500,1,tvzvezda.ru,http://tvzvezda.ru/news/vstrane_i_mire/content/201707012320-a66t.htm,2,108,-1,183,1,100,1850,-2.63157894736842,srclc:rus;eng:Moses 2.1.1 / MosesCore Europarl ru-en / GT-RUS 1.0,
669671056,20170701234500,20170701234500,1,dominio.fm,http://dominio.fm/suman-86-muertos-protestas-venezuela/,8,1084,1109,1097,1,100,3058,-4.04624277456648,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
669671057,20170701234500,20170701234500,1,multi-news.gr,http://www.multi-news.gr/newsbeast-tin-ekkenosi-ton-anargiron-aminteou-sinestise-proedros-tou-oasp/,1,15,-1,22,0,40,1477,-1.6393442622950802,srclc:ell;eng:GT-ELL 1.0,
669521909,20170701034500,20170701234500,1,multi-news.gr,http://www.multi-news.gr/newsbeast-tin-ekkenosi-ton-anargiron-aminteou-sinestise-proedros-tou-oasp/,2,74,-1,81,0,40,1477,-1.6393442622950802,srclc:ell;eng:GT-ELL 1.0,
669578295,20170701113000,20170701234500,1,ert.gr,http://www.ert.gr/art-week-stin-ert2-24/,1,5,-1,12,0,40,1379,4.44444444444445,srclc:ell;eng:GT-ELL 1.0,
669671058,20170701234500,20170701234500,1,multi-news.gr,http://www.multi-news.gr/newsbeast-chionis-enosoume-tis-dinamis-mas-ellines-allodapi-ergazomeni/,2,98,-1,79,1,100,1588,-4.36363636363637,srclc:ell;eng:GT-ELL 1.0,
669598236,20170701133000,20170701234500,1,multi-news.gr,http://www.multi-news.gr/zougla-vouleftis-rodopis-tou-siriza-moustafa-diapsevdi-tourkiko-dimosievma/,1,29,60,53,0,60,1223,-3.70370370370371,srclc:ell;eng:GT-ELL 1.0,
669598237,20170701133000,20170701234500,1,multi-news.gr,http://www.multi-news.gr/zougla-vouleftis-rodopis-tou-siriza-moustafa-diapsevdi-tourkiko-dimosievma/,2,104,135,128,0,10,1223,-3.70370370370371,srclc:ell;eng:GT-ELL 1.0,
669671059,20170701234500,20170701234500,1,multi-news.gr,http://www.multi-news.gr/zougla-vouleftis-rodopis-tou-siriza-moustafa-diapsevdi-tourkiko-dimosievma/,2,89,129,122,0,50,1223,-3.70370370370371,srclc:ell;eng:GT-ELL 1.0,
669474029,20170701000000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=KJsCvHa749803386189aKJsCvH,19,7499,-1,7506,1,100,15397,-1.6783216783216799,srclc:ara;eng:GT-ARA 1.0,
669480645,20170701001500,20170701234500,1,deon.pl,"https://www.deon.pl/pro-life/inspiracje/art,28,list-matki-do-lekarza-ktory-doradzal-jej-aborcje.html",2,237,-1,244,1,100,2998,4.82897384305835,srclc:pol;eng:GT-POL 1.0,
669671060,20170701234500,20170701234500,1,tagesanzeiger.ch,http://www.tagesanzeiger.ch/wissen/medizin-und-psychologie/Toefffahren-ist-200mal-gefaehrlicher-als-Zugfahren/story/17298181,8,2526,-1,2589,1,100,2995,-7.725321888412019,srclc:deu;eng:Moses 2.1.1 / MosesCore Europarl de-en / GT-DEU 1.0,
669493125,20170701011500,20170701234500,1,mansheet.net,http://www.mansheet.net/Akhbar-As-Swdyh/558855/%D9%85%D8%B9%D8%A7%D9%8A%D8%AF%D8%A9-%D8%A7%D9%84%D9%85%D9%86%D9%88%D9%85%D9%8A%D9%86-%D8%A8%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89-%D8%A7%D9%84%D8%A3%D8%B1%D8%B7%D8%A7%D9%88%D9%8A%D8%A9,4,645,-1,682,1,100,776,8.33333333333335,srclc:ara;eng:GT-ARA 1.0,
669471942,20170701000000,20170701234500,1,folkebladet.no,http://www.folkebladet.no/utenriks/2017/07/02/Ekslege-bak-sykehusskyting-var-ute-etter-tidligere-kollega-14963472.ece,7,938,-1,930,1,100,1719,-8.20895522388059,srclc:nor;eng:GT-NOR 1.0,
669471942,20170701000000,20170701234500,1,aleqtisady.com,http://www.aleqtisady.com/egyptnews/tw-1009782,1,928,-1,916,1,100,1286,2.16216216216216,srclc:ara;eng:GT-ARA 1.0,
669671061,20170701234500,20170701234500,1,observador.pt,http://observador.pt/opiniao/sera-que-estamos-preparados-para-comecar-a-medir-a-saude/,8,3576,-1,3596,1,100,5329,3.6363636363636402,srclc:por;eng:GT-POR 1.0,
669478125,20170701000000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=KJsCvHa728396557713aKJsCvH,22,9555,9573,9640,1,60,14781,-7.77153558052435,srclc:ara;eng:GT-ARA 1.0,
669478126,20170701000000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=KJsCvHa728396557713aKJsCvH,22,9555,9573,9640,0,40,14781,-7.77153558052435,srclc:ara;eng:GT-ARA 1.0,
669671062,20170701234500,20170701234500,1,balatarin.com,https://www.balatarin.com/permlink/2017/7/1/4563711,1,258,380,337,0,10,743,1.69491525423729,srclc:fas;eng:GT-FAS 1.0,
669639784,20170701190000,20170701234500,1,faktor.ba,http://faktor.ba/vijest/miro-cerar-slovenska-vojska-jos-se-nece-povuci-sa-svete-gere-255125,4,1029,-1,1058,1,100,3099,1.84049079754601,srclc:hrv;eng:GT-HRV 1.0,
669671063,20170701234500,20170701234500,1,jutarnji.hr,http://www.jutarnji.hr/spektakli/poznati-glumac-na-snimanju-zaradio-slomljeni-nos-tada-se-dogodila-jedna-od-najbizarnijih-intervencija-u-scenariju-koju-sam-ikad-dozivio/6320521/,9,5080,-1,5087,1,80,9032,2.7848101265822702,srclc:hrv;eng:GT-HRV 1.0,
669477221,20170701000000,20170701234500,1,ncrv.nl,https://www.ncrv.nl/kijktip/fons-bij-de-buren-5166172,1,108,-1,48,1,100,843,4.3165467625899305,srclc:nld;eng:GT-NLD 1.0,
669478148,20170701000000,20170701234500,1,okezone.com,http://news.okezone.com/read/2017/07/01/337/1726707/soal-sms-hary-tanoe-dpw-perindo-dki-itu-bukan-ancaman-tapi-harapan,3,540,-1,530,0,40,1713,-8.43881856540085,srclc:ind;eng:GT-IND 1.0,
669511071,20170701030000,20170701234500,1,okezone.com,http://news.okezone.com/read/2017/07/01/337/1726707/soal-sms-hary-tanoe-dpw-perindo-dki-itu-bukan-ancaman-tapi-harapan,3,540,-1,575,0,40,1713,-8.43881856540085,srclc:ind;eng:GT-IND 1.0,
669559863,20170701091500,20170701234500,1,liputan6.com,http://news.liputan6.com/read/3008398/dedi-mulyadi-diminta-dongkrak-elektabilitas-untuk-pilkada-jabar,1,389,-1,444,1,100,2422,4.3343653250774,srclc:ind;eng:GT-IND 1.0,
669639787,20170701190000,20170701234500,1,tribunnews.com,http://wartakota.tribunnews.com/2017/07/02/pegiat-literasi-ini-tak-pernah-menyangka-akan-terima-kartu-lebaran-dari-presiden-jokowi,10,1519,1557,1541,1,100,2646,3.54430379746836,srclc:ind;eng:GT-IND 1.0,
669671064,20170701234500,20170701234500,1,tribunnews.com,http://wartakota.tribunnews.com/2017/07/02/indonesia-diyakini-punya-kredibilitas-sebagai-model-toleransi-bagi-dunia,1,72,181,163,0,20,2783,3.2634032634032595,srclc:ind;eng:GT-IND 1.0,
669604548,20170701141500,20170701234500,1,orange.mu,http://www.orange.mu/sinformer/afp/actualites/485209/hommage-europeen-pour-helmut-kohl-citoyen-d-honneur-de-l-europe,6,2868,2967,2912,1,100,4088,-0.58737151248164,srclc:fra;eng:Moses 2.1.1 / MosesCore Europarl fr-en / GT-FRA 1.0,
669671065,20170701234500,20170701234500,1,china.org.cn,http://arabic.china.org.cn/txt/2017-07/02/content_41135845.htm,3,360,342,354,1,70,1515,2.83018867924529,srclc:ara;eng:GT-ARA 1.0,
669671066,20170701234500,20170701234500,1,china.org.cn,http://arabic.china.org.cn/txt/2017-07/02/content_41135845.htm,3,377,342,368,0,10,1515,2.83018867924529,srclc:ara;eng:GT-ARA 1.0,
669595882,20170701131500,20170701234500,1,tv5monde.com,http://information.tv5monde.com/afrique/g5-sahel-lancement-officiel-de-la-force-antiterroriste-bamako-178328,3,784,-1,809,1,100,8000,-2.25056264066017,srclc:fra;eng:Moses 2.1.1 / MosesCore Europarl fr-en / GT-FRA 1.0,
669490943,20170701010000,20170701234500,1,cridem.org,http://www.cridem.org/C_Info.php?article=699675,8,1093,-1,1134,1,100,4771,-0.63451776649746,srclc:fra;eng:Moses 2.1.1 / MosesCore Europarl fr-en / GT-FRA 1.0,
669671067,20170701234500,20170701234500,1,news1.kr,http://news1.kr/articles/?3036483,2,1404,-1,1439,1,100,2599,0.26666666666667005,srclc:kor;eng:GT-KOR 1.0,
669634272,20170701174500,20170701234500,1,sabah.com.tr,http://www.sabah.com.tr/gundem/2017/07/02/darbecilerin-gozunun-icine-bakip-millet-icin-adalet-diyecek-mi,4,1121,-1,1146,1,100,1356,-4.46428571428572,srclc:tur;eng:GT-TUR 1.0,
669660508,20170701220000,20170701234500,1,akhbaralasr.net,http://www.akhbaralasr.net/world-news/news18944,12,1336,-1,1369,0,20,2268,-3.51437699680511,srclc:ara;eng:GT-ARA 1.0,
669660509,20170701220000,20170701234500,1,akhbaralasr.net,http://www.akhbaralasr.net/world-news/news18944,12,1336,-1,1369,1,80,2268,-3.51437699680511,srclc:ara;eng:GT-ARA 1.0,
669658741,20170701214500,20170701234500,1,alghad.com,http://www.alghad.com/./articles/1693602-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%81%D9%8A%D8%AF%D9%88%D9%86-%D9%85%D9%86-%D8%B5%D8%B1%D8%A7%D8%B9%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%86%D8%B7%D9%82%D8%A9-!?s=8fb4b467c050eaeb63c476dd97b0417e,7,3563,-1,3608,0,40,4520,-5.90979782270607,srclc:ara;eng:GT-ARA 1.0,
669658741,20170701214500,20170701234500,1,alghad.com,http://www.alghad.com/articles/1693602-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%81%D9%8A%D8%AF%D9%88%D9%86-%D9%85%D9%86-%D8%B5%D8%B1%D8%A7%D8%B9%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%86%D8%B7%D9%82%D8%A9-!?s=9e226dc5c1cd41b354e4b8ec7ab9ded9,7,3563,-1,3608,0,40,4520,-5.90979782270607,srclc:ara;eng:GT-ARA 1.0,
669527427,20170701043000,20170701234500,1,akhbar-alkhaleej.com,http://akhbar-alkhaleej.com/news/article/1079321,22,6907,-1,6864,1,100,10259,-2.27864583333334,srclc:ara;eng:GT-ARA 1.0,
